SPR-9849;2012-10-03T04:58:23,000;2014-11-16T14:18:34,000;Incorrect resolution of handler mappings - the Allow header has wrong values;;;;https://jira.spring.io/browse/SPR-9849;eugenparaschiv
SPR-9628;2012-07-24T11:05:39,000;2014-04-21T23:07:22,000;high memory consumption on 64-bit JVMs when managing swing-components;;;;https://jira.spring.io/browse/SPR-9628;matrium
SPR-11179;2013-12-05T12:18:32,000;2013-12-05T12:18:32,000;Annotation Formatters not supported in Model Attributes;;;;https://jira.spring.io/browse/SPR-11179;andidev
SPR-11661;2014-04-04T09:28:16,000;2014-04-30T07:11:16,000;java.nio.channels.WritePendingException on WebSocket;;;;https://jira.spring.io/browse/SPR-11661;lstanden
SPR-14777;2016-10-04T08:29:55,000;2016-10-04T13:45:41,000;Application destination prefix filter out SubscribeMapping;;;;https://jira.spring.io/browse/SPR-14777;wooff
SPR-14802;2016-10-12T22:12:40,000;2016-10-13T10:47:14,000;Content-Language not set for responses rendered with Message Converters;;;;https://jira.spring.io/browse/SPR-14802;drdamour
SPR-14604;2016-08-19T07:12:11,000;2016-08-19T07:12:11,000;Could not change message selector at runtime;;;;https://jira.spring.io/browse/SPR-14604;snicoll
SPR-14360;2016-06-14T10:12:31,000;2016-06-14T12:25:59,000;Cannot override beans defined through ImportBeanDefinitionRegistrar;;;;https://jira.spring.io/browse/SPR-14360;prietzler
SPR-14696;2016-09-12T14:26:40,000;2016-09-12T15:12:07,000;"Failed to start bean 'webSocketHandlerMapping'; nested exception is java.lang.IllegalStateException: Unable to initialize Jetty WebSocketServerFactory with latest spring and jetty vesions";;;;https://jira.spring.io/browse/SPR-14696;teja.siram
SPR-9659;2012-08-01T02:40:56,000;2014-04-21T23:07:03,000;Spring-instrument and auto injection in new object;;;;https://jira.spring.io/browse/SPR-9659;zen0n
SPR-14804;2016-10-13T11:25:08,000;2016-11-14T22:26:06,000;SubProtocolWebSocketHandler should check session status before adding to map;;;;https://jira.spring.io/browse/SPR-14804;ManDudeBoy
SPR-14741;2016-09-22T22:05:31,000;2016-09-23T06:45:14,000;@ComponentScan ignores @Order on @Configuration classes;;;;https://jira.spring.io/browse/SPR-14741;Pulquero
SPR-14828;2016-10-20T12:32:47,000;2016-10-20T12:34:30,000;UriComponentBuilder doesn't work with encoded HTTP URL having '+'.;;;;https://jira.spring.io/browse/SPR-14828;izeye
SPR-14762;2016-09-28T19:01:24,000;2016-09-29T03:23:39,000;Content negotiation conflict with Data REST Repository;;;;https://jira.spring.io/browse/SPR-14762;w_c_smith
SPR-14746;2016-09-24T09:02:09,000;2016-09-24T18:50:07,000;Access to generic list throws java.lang.IndexOutOfBoundsException: Index: 0, Size: 0;;;;https://jira.spring.io/browse/SPR-14746;abaghel
SPR-14480;2016-07-18T20:34:20,000;2016-08-15T20:27:34,000;CronSequenceGenerator.next() returns incorrect time;;;;https://jira.spring.io/browse/SPR-14480;scott.albertine
SPR-14494;2016-07-20T11:00:19,000;2016-07-20T11:07:06,000;Pointcut using @target causes unexpected proxy creation;;;;https://jira.spring.io/browse/SPR-14494;awilkinson
SPR-14490;2016-07-19T17:29:15,000;2016-07-20T12:03:59,000;Nested @Async annotations can block indefinitely;;;IN_PROGRESS;https://jira.spring.io/browse/SPR-14490;pwebb
SPR-10506;2013-04-30T11:20:30,000;2015-09-22T20:07:47,000;EvalTag$JspPropertyAccessor cannot resolve JSP attributes that have been set to null;;;;https://jira.spring.io/browse/SPR-10506;sythe01
SPR-14873;2016-11-02T18:05:33,000;2016-11-02T18:53:02,000;Invoking method (having @Bean) on Autowired parent class is calling subclass method;;;;https://jira.spring.io/browse/SPR-14873;kvr2277
SPR-14932;2016-11-21T22:26:27,000;2016-11-22T07:10:51,000;Class loading issues due to thread context classloader hierarchy (Spring Web Reactive + Tomcat);;;;https://jira.spring.io/browse/SPR-14932;dfernandez
SPR-7155;2010-04-29T22:28:40,000;2013-01-22T23:34:53,000;Two threads have the xame XaResource (activemq) when sending a message with JmsTemplate in beforeCompletion;;;;https://jira.spring.io/browse/SPR-7155;rodriguezc
SPR-8981;2012-01-03T01:06:17,000;2016-11-22T10:02:34,000;Cron expression with fixed weekday and fixed date may or may not lead to IllegalStateException (runaway search for next trigger);;;;https://jira.spring.io/browse/SPR-8981;seebass
SPR-14933;2016-11-22T09:44:33,000;2016-11-22T10:03:12,000;Cron Expression validation;;;;https://jira.spring.io/browse/SPR-14933;arcadius
SPR-14874;2016-11-03T03:59:42,000;2016-11-03T08:23:33,000;The 500 error occur when receive a indexed parameter equal or greater than autoGrowCollectionLimit;;;;https://jira.spring.io/browse/SPR-14874;kazuki43zoo
SPR-14579;2016-08-10T14:31:00,000;2016-10-30T09:36:33,000;META-INF/spring.schemas loading doesn't work with Java 9 automatic modules;;;;https://jira.spring.io/browse/SPR-14579;paul.bakker@luminis.eu
SPR-14900;2016-11-11T20:15:44,000;2016-11-11T22:51:09,000;component-scan for .groovy files does not work on JDK 9;;;;https://jira.spring.io/browse/SPR-14900;chabapok
SPR-14864;2016-11-01T10:32:20,000;2016-11-01T16:40:20,000;ObjectMapper used by Jackson2JsonDecoder doesn't pick up jackson-parameter-names module;;;;https://jira.spring.io/browse/SPR-14864;domfox
SPR-14882;2016-11-06T14:30:58,000;2016-11-08T21:48:10,000;InputStreamResource are closed by SimpleClientHttpResponse;;;;https://jira.spring.io/browse/SPR-14882;hadrien.kohl
SPR-14938;2016-11-23T11:05:34,000;2016-11-23T12:46:07,000;RestTemplate's getSupportedMediaTypes method drop messageconverter mediatype character set information;;;;https://jira.spring.io/browse/SPR-14938;joonhaeng
SPR-14899;2016-11-11T14:07:41,000;2016-11-22T09:47:47,000;sse breaks with indenting serializer;;;IN_PROGRESS;https://jira.spring.io/browse/SPR-14899;heymjo
SPR-14891;2016-11-09T15:41:41,000;2016-11-10T07:52:40,000;Content-based versions are not inserted into resource URLs in an error page;;;;https://jira.spring.io/browse/SPR-14891;awilkinson
SPR-14931;2016-11-21T21:30:36,000;2016-11-21T21:41:37,000;NPE in LoadTimeWeavingConfiguration;;;;https://jira.spring.io/browse/SPR-14931;serendipitic
SPR-9847;2012-10-02T08:48:20,000;2014-10-13T02:45:41,000;java.io.NotSerializableException: org.springframework.aop.aspectj.annotation.InstantiationModelAwarePointcutAdvisorImpl for session-scoped bean when stopping Tomcat;;;UNKNOWN;https://jira.spring.io/browse/SPR-9847;boraldo
SPR-7930;2011-02-01T20:33:51,000;2013-01-22T23:36:05,000;overview.html in Spring aspects JAR still talks about SWF etc.;;;;https://jira.spring.io/browse/SPR-7930;aswan
SPR-5840;2009-06-19T01:25:31,000;2013-01-22T23:34:57,000;SingletonBeanFactoryLocator.useBeanFactory() should decrement the BeanFactoryGroup reference after getBean() failure;;;;https://jira.spring.io/browse/SPR-5840;lopes
SPR-5525;2009-02-25T10:34:15,000;2013-01-22T23:35:45,000;NestedServletException does not provide useful stack trace as advertised in its javadoc.;;;;https://jira.spring.io/browse/SPR-5525;synesso
SPR-14079;2016-03-22T20:10:55,000;2016-03-22T20:33:42,000;PropertySource is nearly impossible to debug via rational thought;;;;https://jira.spring.io/browse/SPR-14079;StuS
